slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
favorde01,Derrick Favors,UTAH JAZZ,AWAY,ORLANDO MAGIC,WIN,1496,10,12,0,0,5,5,6,5,3,0,2,1,1,28.4
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,PHILADELPHIA 76ERS,WIN,2079,11,22,4,9,9,9,0,5,5,0,1,2,1,27.3
simmobe01,Ben Simmons,PHILADELPHIA 76ERS,HOME,GOLDEN STATE WARRIORS,LOSS,2266,11,15,0,0,1,2,2,6,12,1,0,1,3,26.9
irvinky01,Kyrie Irving,BOSTON CELTICS,AWAY,ATLANTA HAWKS,WIN,1886,10,12,5,6,5,5,0,4,5,0,1,4,3,25.8
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,MEMPHIS GRIZZLIES,WIN,2147,9,20,6,12,5,5,0,5,7,3,0,3,3,23.8
matthwe02,Wesley Matthews,DALLAS MAVERICKS,HOME,MILWAUKEE BUCKS,WIN,2010,8,14,6,8,0,0,0,2,8,2,0,0,1,23.2
hoodro01,Rodney Hood,UTAH JAZZ,AWAY,ORLANDO MAGIC,WIN,1587,12,21,7,13,0,1,0,5,2,1,0,2,1,22.2
walkeke02,Kemba Walker,CHARLOTTE HORNETS,HOME,LOS ANGELES CLIPPERS,WIN,2151,8,17,6,9,4,4,0,2,6,0,0,0,1,21.7
schrode01,Dennis Schröder,ATLANTA HAWKS,HOME,BOSTON CELTICS,LOSS,2219,9,18,2,4,3,3,1,1,9,2,0,2,2,20.5
brownja02,Jaylen Brown,BOSTON CELTICS,AWAY,ATLANTA HAWKS,WIN,2129,10,13,4,6,3,7,0,4,0,1,0,1,4,19.9
mccolcj01,CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,SACRAMENTO KINGS,WIN,2094,9,16,4,7,3,3,0,3,4,2,0,2,3,19.9
duranke01,Kevin Durant,GOLDEN STATE WARRIORS,AWAY,PHILADELPHIA 76ERS,WIN,1979,11,20,1,6,4,6,0,4,3,2,2,4,0,19.3
collijo01,John Collins,ATLANTA HAWKS,HOME,BOSTON CELTICS,LOSS,1496,7,8,0,0,4,4,3,4,1,1,0,1,3,18.0
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,DALLAS MAVERICKS,LOSS,2383,7,20,1,2,9,13,5,12,2,3,0,3,5,17.7
bazemke01,Kent Bazemore,ATLANTA HAWKS,HOME,BOSTON CELTICS,LOSS,1851,5,8,2,2,7,8,0,3,4,2,0,3,1,17.3
bareajo01,J.J. Barea,DALLAS MAVERICKS,HOME,MILWAUKEE BUCKS,WIN,1407,5,10,4,7,6,7,1,2,7,0,0,3,2,17.0
covinro01,Robert Covington,PHILADELPHIA 76ERS,HOME,GOLDEN STATE WARRIORS,LOSS,2169,6,14,5,12,3,3,1,5,1,2,1,0,3,17.0
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,SACRAMENTO KINGS,WIN,2037,8,18,1,7,5,6,1,1,6,1,1,2,1,16.7
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,DALLAS MAVERICKS,LOSS,1953,9,12,3,5,2,2,0,0,2,1,0,2,5,16.6
howardw01,Dwight Howard,CHARLOTTE HORNETS,HOME,LOS ANGELES CLIPPERS,WIN,1781,7,10,0,0,2,6,4,12,1,2,1,3,2,16.2
caulewi01,Willie Cauley-Stein,SACRAMENTO KINGS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1955,6,13,1,1,5,5,2,7,0,3,1,3,1,15.1
paulch01,Chris Paul,HOUSTON ROCKETS,AWAY,MEMPHIS GRIZZLIES,WIN,1452,6,11,4,7,1,1,0,2,6,2,1,3,3,15.0
willilo02,Lou Williams,LOS ANGELES CLIPPERS,AWAY,CHARLOTTE HORNETS,LOSS,1761,10,17,2,6,3,6,0,2,4,0,0,4,1,14.9
morrima03,Marcus Morris,BOSTON CELTICS,AWAY,ATLANTA HAWKS,WIN,1467,5,9,1,2,3,3,1,3,2,1,1,0,0,14.4
greendr01,Draymond Green,GOLDEN STATE WARRIORS,AWAY,PHILADELPHIA 76ERS,WIN,2150,4,6,0,1,0,0,2,5,8,1,2,0,5,14.3
greenja01,JaMychal Green,MEMPHIS GRIZZLIES,HOME,HOUSTON ROCKETS,LOSS,1390,6,8,2,2,1,2,3,3,0,0,0,0,1,14.0
parsoch01,Chandler Parsons,MEMPHIS GRIZZLIES,HOME,HOUSTON ROCKETS,LOSS,1518,7,9,1,2,2,2,0,2,1,0,0,0,3,13.6
tatumja01,Jayson Tatum,BOSTON CELTICS,AWAY,ATLANTA HAWKS,WIN,1727,5,11,1,3,3,3,0,7,0,4,2,1,3,13.6
capelca01,Clint Capela,HOUSTON ROCKETS,AWAY,MEMPHIS GRIZZLIES,WIN,1625,7,11,0,0,3,5,2,11,0,0,3,3,4,13.5
redicjj01,J.J. Redick,PHILADELPHIA 76ERS,HOME,GOLDEN STATE WARRIORS,LOSS,2241,8,16,2,4,2,2,1,0,2,1,0,1,2,13.3
gordoaa01,Aaron Gordon,ORLANDO MAGIC,HOME,UTAH JAZZ,LOSS,1780,6,12,0,4,6,8,1,8,1,0,0,1,2,13.2
westda01,David West,GOLDEN STATE WARRIORS,AWAY,PHILADELPHIA 76ERS,WIN,801,7,8,0,1,0,0,1,6,1,0,0,1,1,13.0
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,AWAY,CHARLOTTE HORNETS,LOSS,1992,4,5,0,0,2,2,4,10,2,0,2,3,2,12.9
netora01,Raul Neto,UTAH JAZZ,AWAY,ORLANDO MAGIC,WIN,1455,3,5,0,0,3,3,0,2,7,2,0,1,1,12.8
randoza01,Zach Randolph,SACRAMENTO KINGS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1307,6,11,1,2,4,5,3,2,0,0,0,1,1,12.6
princta02,Taurean Waller-Prince,ATLANTA HAWKS,HOME,BOSTON CELTICS,LOSS,1981,6,8,2,2,0,0,1,4,3,0,0,1,3,12.6
ferreyo01,Yogi Ferrell,DALLAS MAVERICKS,HOME,MILWAUKEE BUCKS,WIN,1954,6,8,3,5,1,2,0,4,1,0,0,1,2,12.5
batumni01,Nicolas Batum,CHARLOTTE HORNETS,HOME,LOS ANGELES CLIPPERS,WIN,1686,4,11,1,4,3,3,1,3,7,1,2,2,1,12.4
