slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
hardeja01,James Harden,HOUSTON ROCKETS,HOME,LOS ANGELES LAKERS,LOSS,2598,15,27,4,6,17,21,0,3,9,1,1,6,5,37.4
kuzmaky01,Kyle Kuzma,LOS ANGELES LAKERS,AWAY,HOUSTON ROCKETS,WIN,2391,12,17,7,10,7,10,1,6,4,0,1,0,1,35.3
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,UTAH JAZZ,WIN,1649,10,13,0,0,4,4,4,6,7,4,0,1,2,30.6
lambje01,Jeremy Lamb,CHARLOTTE HORNETS,HOME,TORONTO RAPTORS,LOSS,1708,11,17,2,2,8,10,1,2,2,0,1,1,1,25.7
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,WIN,2255,11,16,2,2,1,1,4,6,2,3,0,1,2,25.4
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,HOME,MEMPHIS GRIZZLIES,WIN,2232,10,16,3,4,6,6,0,2,5,2,0,3,0,24.9
olynyke01,Kelly Olynyk,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,2267,12,15,6,8,2,5,0,7,2,1,1,4,5,24.3
irvinky01,Kyrie Irving,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,2220,11,24,3,9,8,8,0,4,5,1,1,3,1,23.6
murraja01,Jamal Murray,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2240,10,17,5,6,5,6,0,4,3,2,0,2,4,23.4
derozde01,DeMar DeRozan,TORONTO RAPTORS,AWAY,CHARLOTTE HORNETS,WIN,1752,10,15,3,4,5,6,1,1,8,0,0,5,1,22.3
barneha02,Harrison Barnes,DALLAS MAVERICKS,HOME,DETROIT PISTONS,WIN,1864,8,15,3,5,6,6,0,7,2,1,0,2,0,20.2
gasolpa01,Pau Gasol,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2004,8,14,1,3,3,3,4,13,5,0,2,4,2,20.2
butleji01,Jimmy Butler,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,WIN,2091,8,15,1,4,8,8,1,1,4,2,0,3,1,20.1
ibakase01,Serge Ibaka,TORONTO RAPTORS,AWAY,CHARLOTTE HORNETS,WIN,1632,11,16,2,3,0,0,1,4,2,0,2,1,2,20.1
hillge01,George Hill,SACRAMENTO KINGS,AWAY,BROOKLYN NETS,WIN,2086,7,9,4,4,4,4,2,5,4,0,0,3,3,20.0
breweco01,Corey Brewer,LOS ANGELES LAKERS,AWAY,HOUSTON ROCKETS,WIN,1501,7,9,2,3,5,7,1,4,1,3,0,0,6,19.9
anunoog01,OG Anunoby,TORONTO RAPTORS,AWAY,CHARLOTTE HORNETS,WIN,1859,7,9,6,7,0,1,0,4,2,1,0,1,1,18.3
randoza01,Zach Randolph,SACRAMENTO KINGS,AWAY,BROOKLYN NETS,WIN,1588,8,11,1,3,4,4,2,6,3,0,1,3,3,18.3
valende01,Denzel Valentine,CHICAGO BULLS,HOME,ORLANDO MAGIC,WIN,1712,6,9,3,4,1,2,2,8,5,1,0,1,2,18.2
arizatr01,Trevor Ariza,HOUSTON ROCKETS,HOME,LOS ANGELES LAKERS,LOSS,2691,6,14,4,11,2,2,0,11,3,4,1,2,2,17.9
turnemy01,Myles Turner,INDIANA PACERS,AWAY,ATLANTA HAWKS,WIN,1784,6,13,1,4,7,7,2,4,2,1,3,2,2,17.6
dunnkr01,Kris Dunn,CHICAGO BULLS,HOME,ORLANDO MAGIC,WIN,1443,6,11,0,3,3,3,1,5,7,3,1,2,3,17.3
nancela02,Larry Nance,LOS ANGELES LAKERS,AWAY,HOUSTON ROCKETS,WIN,1342,5,6,0,0,3,6,6,3,4,1,0,0,3,17.3
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,AWAY,GOLDEN STATE WARRIORS,LOSS,2153,5,15,2,5,9,10,0,9,5,2,0,3,2,16.5
plumlma01,Mason Plumlee,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1714,6,10,0,0,1,4,7,3,6,3,0,3,2,16.4
oladivi01,Victor Oladipo,INDIANA PACERS,AWAY,ATLANTA HAWKS,WIN,1907,8,15,3,5,4,5,0,5,2,1,0,2,3,16.0
richajo01,Josh Richardson,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,2270,6,15,2,6,5,6,1,3,6,1,0,1,1,15.9
riverau01,Austin Rivers,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,WIN,1761,8,16,3,8,2,5,0,2,6,0,1,1,1,15.9
collijo01,John Collins,ATLANTA HAWKS,HOME,INDIANA PACERS,LOSS,1616,6,7,0,0,6,6,4,5,0,0,1,4,2,15.7
warretj01,T.J. Warren,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,LOSS,2002,9,24,0,1,4,4,4,6,4,1,1,1,3,15.7
paytoel01,Elfrid Payton,ORLANDO MAGIC,AWAY,CHICAGO BULLS,LOSS,1802,7,13,0,2,0,1,2,4,8,1,0,0,3,15.3
tollian01,Anthony Tolliver,DETROIT PISTONS,AWAY,DALLAS MAVERICKS,LOSS,1808,5,7,4,6,4,4,1,1,2,0,0,1,3,15.3
carrode01,DeMarre Carroll,BROOKLYN NETS,HOME,SACRAMENTO KINGS,LOSS,1485,4,9,2,5,5,5,5,2,1,0,2,1,1,15.1
georgpa01,Paul George,OKLAHOMA CITY THUNDER,HOME,UTAH JAZZ,WIN,1815,5,12,2,6,6,7,0,4,4,2,1,2,3,14.7
bareajo01,J.J. Barea,DALLAS MAVERICKS,HOME,DETROIT PISTONS,WIN,1113,5,6,1,1,0,0,0,3,7,1,0,1,0,14.6
crawfja01,Jamal Crawford,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,WIN,1691,7,14,4,6,2,2,0,1,7,0,0,2,4,14.6
teaguje01,Jeff Teague,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,WIN,1945,5,13,1,6,5,5,0,4,8,2,0,2,3,14.5
