slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
walkeke02,Kemba Walker,CHARLOTTE HORNETS,HOME,MEMPHIS GRIZZLIES,WIN,1676,13,18,10,14,10,10,0,3,4,1,0,2,1,40.9
davisan02,Anthony Davis,NEW ORLEANS PELICANS,HOME,LOS ANGELES LAKERS,WIN,2194,12,20,0,2,9,10,0,9,1,3,2,0,3,30.0
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,HOME,LOS ANGELES LAKERS,WIN,1902,12,16,1,4,1,3,1,2,6,1,0,0,2,24.5
bareajo01,J.J. Barea,DALLAS MAVERICKS,HOME,UTAH JAZZ,LOSS,1675,9,15,5,7,0,0,0,2,8,0,0,0,1,21.9
caldwke01,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,AWAY,NEW ORLEANS PELICANS,LOSS,2572,9,15,8,11,2,2,1,3,2,0,0,1,3,21.9
koufoko01,Kosta Koufos,SACRAMENTO KINGS,HOME,ATLANTA HAWKS,WIN,1941,7,11,0,0,0,0,4,7,3,4,4,0,5,20.9
mitchdo01,Donovan Mitchell,UTAH JAZZ,AWAY,DALLAS MAVERICKS,WIN,2163,11,22,1,6,3,4,1,4,4,3,0,1,1,20.9
rondora01,Rajon Rondo,NEW ORLEANS PELICANS,HOME,LOS ANGELES LAKERS,WIN,1863,11,18,1,3,1,1,0,2,10,3,0,4,4,20.8
favorde01,Derrick Favors,UTAH JAZZ,AWAY,DALLAS MAVERICKS,WIN,1868,8,14,1,2,2,2,4,3,5,1,1,1,2,19.5
inglejo01,Joe Ingles,UTAH JAZZ,AWAY,DALLAS MAVERICKS,WIN,2079,7,10,3,5,1,1,0,6,10,0,0,2,3,19.4
lopezbr01,Brook Lopez,LOS ANGELES LAKERS,AWAY,NEW ORLEANS PELICANS,LOSS,1807,9,12,1,2,4,5,2,4,1,1,0,2,2,19.3
kuzmaky01,Kyle Kuzma,LOS ANGELES LAKERS,AWAY,NEW ORLEANS PELICANS,LOSS,2567,5,11,4,6,8,9,0,5,2,1,0,1,1,18.4
goberru01,Rudy Gobert,UTAH JAZZ,AWAY,DALLAS MAVERICKS,WIN,2144,3,4,0,0,5,5,2,5,2,2,5,0,3,18.0
jacksju01,Justin Jackson,SACRAMENTO KINGS,HOME,ATLANTA HAWKS,WIN,1563,7,8,4,4,2,2,0,2,0,0,0,0,0,17.8
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,AWAY,ORLANDO MAGIC,WIN,1210,6,11,1,4,4,4,2,7,3,1,1,1,2,17.2
rubiori01,Ricky Rubio,UTAH JAZZ,AWAY,DALLAS MAVERICKS,WIN,2032,8,14,4,8,2,2,0,5,3,5,0,5,5,17.0
taylois01,Isaiah Taylor,ATLANTA HAWKS,AWAY,SACRAMENTO KINGS,LOSS,1580,7,10,1,3,3,4,0,3,3,2,0,1,1,17.0
randlju01,Julius Randle,LOS ANGELES LAKERS,AWAY,NEW ORLEANS PELICANS,LOSS,2113,9,16,0,0,5,8,3,7,2,0,1,2,4,16.9
griffbl01,Blake Griffin,DETROIT PISTONS,AWAY,HOUSTON ROCKETS,LOSS,2516,9,22,1,7,2,3,2,8,10,2,0,4,4,16.0
willima02,Marvin Williams,CHARLOTTE HORNETS,HOME,MEMPHIS GRIZZLIES,WIN,1676,5,8,2,5,3,4,1,5,0,2,1,0,0,15.9
masonfr01,Frank Mason,SACRAMENTO KINGS,HOME,ATLANTA HAWKS,WIN,1790,7,13,0,1,2,2,1,6,8,1,1,3,2,15.7
